,Date_x,Close,grouper,Date_y,GDP_growth
465,2012-10-01,23.549643,2012,2012-01-01,2.2806876
466,2012-10-02,23.618214,2012,2012-01-01,2.2806876
467,2012-10-03,23.980356,2012,2012-01-01,2.2806876
468,2012-10-04,23.814285,2012,2012-01-01,2.2806876
469,2012-10-05,23.306786,2012,2012-01-01,2.2806876
470,2012-10-08,22.791786,2012,2012-01-01,2.2806876
471,2012-10-09,22.708929,2012,2012-01-01,2.2806876
472,2012-10-10,22.889643,2012,2012-01-01,2.2806876
473,2012-10-11,22.432142,2012,2012-01-01,2.2806876
474,2012-10-12,22.489643,2012,2012-01-01,2.2806876
475,2012-10-15,22.67,2012,2012-01-01,2.2806876
476,2012-10-16,23.206785,2012,2012-01-01,2.2806876
477,2012-10-17,23.021786,2012,2012-01-01,2.2806876
478,2012-10-18,22.594286,2012,2012-01-01,2.2806876
479,2012-10-19,21.780001,2012,2012-01-01,2.2806876
480,2012-10-22,22.643929,2012,2012-01-01,2.2806876
481,2012-10-23,21.905714,2012,2012-01-01,2.2806876
482,2012-10-24,22.029642,2012,2012-01-01,2.2806876
483,2012-10-25,21.769285,2012,2012-01-01,2.2806876
484,2012-10-26,21.571428,2012,2012-01-01,2.2806876
485,2012-10-31,21.261429,2012,2012-01-01,2.2806876
486,2012-11-01,21.305,2012,2012-01-01,2.2806876
487,2012-11-02,20.6,2012,2012-01-01,2.2806876
488,2012-11-05,20.879286,2012,2012-01-01,2.2806876
489,2012-11-06,20.816071,2012,2012-01-01,2.2806876
490,2012-11-07,19.928572,2012,2012-01-01,2.2806876
491,2012-11-08,19.205357,2012,2012-01-01,2.2806876
492,2012-11-09,19.537857,2012,2012-01-01,2.2806876
493,2012-11-12,19.386786,2012,2012-01-01,2.2806876
494,2012-11-13,19.389286,2012,2012-01-01,2.2806876
495,2012-11-14,19.174286,2012,2012-01-01,2.2806876
496,2012-11-15,18.772142,2012,2012-01-01,2.2806876
497,2012-11-16,18.845715,2012,2012-01-01,2.2806876
498,2012-11-19,20.204643,2012,2012-01-01,2.2806876
499,2012-11-20,20.032499,2012,2012-01-01,2.2806876
500,2012-11-21,20.060715,2012,2012-01-01,2.2806876
501,2012-11-23,20.410713,2012,2012-01-01,2.2806876
502,2012-11-26,21.054644,2012,2012-01-01,2.2806876
503,2012-11-27,20.885,2012,2012-01-01,2.2806876
504,2012-11-28,20.819286,2012,2012-01-01,2.2806876
505,2012-11-29,21.048571,2012,2012-01-01,2.2806876
506,2012-11-30,20.902857,2012,2012-01-01,2.2806876
507,2012-12-03,20.935356,2012,2012-01-01,2.2806876
508,2012-12-04,20.566071,2012,2012-01-01,2.2806876
509,2012-12-05,19.2425,2012,2012-01-01,2.2806876
510,2012-12-06,19.544287,2012,2012-01-01,2.2806876
511,2012-12-07,19.044643,2012,2012-01-01,2.2806876
512,2012-12-10,18.922144,2012,2012-01-01,2.2806876
513,2012-12-11,19.335358,2012,2012-01-01,2.2806876
514,2012-12-12,19.25,2012,2012-01-01,2.2806876
515,2012-12-13,18.9175,2012,2012-01-01,2.2806876
516,2012-12-14,18.206785,2012,2012-01-01,2.2806876
517,2012-12-17,18.529642,2012,2012-01-01,2.2806876
518,2012-12-18,19.067858,2012,2012-01-01,2.2806876
519,2012-12-19,18.796785,2012,2012-01-01,2.2806876
520,2012-12-20,18.633215,2012,2012-01-01,2.2806876
521,2012-12-21,18.547501,2012,2012-01-01,2.2806876
522,2012-12-24,18.577499,2012,2012-01-01,2.2806876
523,2012-12-26,18.321428,2012,2012-01-01,2.2806876
524,2012-12-27,18.395,2012,2012-01-01,2.2806876
525,2012-12-28,18.199642,2012,2012-01-01,2.2806876
526,2012-12-31,19.006071,2012,2012-01-01,2.2806876
527,2013-01-02,19.608213,2013,2013-01-01,1.8418754
528,2013-01-03,19.360714,2013,2013-01-01,1.8418754
529,2013-01-04,18.821428,2013,2013-01-01,1.8418754
530,2013-01-07,18.710714,2013,2013-01-01,1.8418754
531,2013-01-08,18.76107,2013,2013-01-01,1.8418754
532,2013-01-09,18.467857,2013,2013-01-01,1.8418754
533,2013-01-10,18.696787,2013,2013-01-01,1.8418754
534,2013-01-11,18.582144,2013,2013-01-01,1.8418754
535,2013-01-14,17.919643,2013,2013-01-01,1.8418754
536,2013-01-15,17.354286,2013,2013-01-01,1.8418754
537,2013-01-16,18.074642,2013,2013-01-01,1.8418754
538,2013-01-17,17.952856,2013,2013-01-01,1.8418754
539,2013-01-18,17.857143,2013,2013-01-01,1.8418754
540,2013-01-22,18.0275,2013,2013-01-01,1.8418754
541,2013-01-23,18.3575,2013,2013-01-01,1.8418754
542,2013-01-24,16.089287,2013,2013-01-01,1.8418754
543,2013-01-25,15.71,2013,2013-01-01,1.8418754
544,2013-01-28,16.065357,2013,2013-01-01,1.8418754
545,2013-01-29,16.366785,2013,2013-01-01,1.8418754
546,2013-01-30,16.315357,2013,2013-01-01,1.8418754
547,2013-01-31,16.2675,2013,2013-01-01,1.8418754
548,2013-02-01,16.200714,2013,2013-01-01,1.8418754
549,2013-02-04,15.797143,2013,2013-01-01,1.8418754
550,2013-02-05,16.351429,2013,2013-01-01,1.8418754
551,2013-02-06,16.333929,2013,2013-01-01,1.8418754
552,2013-02-07,16.722143,2013,2013-01-01,1.8418754
553,2013-02-08,16.963572,2013,2013-01-01,1.8418754
554,2013-02-11,17.140356,2013,2013-01-01,1.8418754
555,2013-02-12,16.710714,2013,2013-01-01,1.8418754
556,2013-02-13,16.678928,2013,2013-01-01,1.8418754
557,2013-02-14,16.663929,2013,2013-01-01,1.8418754
558,2013-02-15,16.434286,2013,2013-01-01,1.8418754
559,2013-02-19,16.428213,2013,2013-01-01,1.8418754
560,2013-02-20,16.030357,2013,2013-01-01,1.8418754
561,2013-02-21,15.930714,2013,2013-01-01,1.8418754
562,2013-02-22,16.100357,2013,2013-01-01,1.8418754
563,2013-02-25,15.814286,2013,2013-01-01,1.8418754
564,2013-02-26,16.034643,2013,2013-01-01,1.8418754
565,2013-02-27,15.8775,2013,2013-01-01,1.8418754
566,2013-02-28,15.764286,2013,2013-01-01,1.8418754
567,2013-03-01,15.373929,2013,2013-01-01,1.8418754
568,2013-03-04,15.001786,2013,2013-01-01,1.8418754
569,2013-03-05,15.397857,2013,2013-01-01,1.8418754
570,2013-03-06,15.202143,2013,2013-01-01,1.8418754
571,2013-03-07,15.377857,2013,2013-01-01,1.8418754
572,2013-03-08,15.418571,2013,2013-01-01,1.8418754
573,2013-03-11,15.638214,2013,2013-01-01,1.8418754
574,2013-03-12,15.301071,2013,2013-01-01,1.8418754
575,2013-03-13,15.298214,2013,2013-01-01,1.8418754
576,2013-03-14,15.446429,2013,2013-01-01,1.8418754
577,2013-03-15,15.845,2013,2013-01-01,1.8418754
578,2013-03-18,16.275715,2013,2013-01-01,1.8418754
579,2013-03-19,16.231787,2013,2013-01-01,1.8418754
580,2013-03-20,16.145714,2013,2013-01-01,1.8418754
581,2013-03-21,16.168928,2013,2013-01-01,1.8418754
582,2013-03-22,16.496786,2013,2013-01-01,1.8418754
583,2013-03-25,16.556429,2013,2013-01-01,1.8418754
584,2013-03-26,16.469286,2013,2013-01-01,1.8418754
585,2013-03-27,16.145714,2013,2013-01-01,1.8418754
586,2013-03-28,15.809286,2013,2013-01-01,1.8418754
587,2013-04-01,15.318214,2013,2013-01-01,1.8418754
588,2013-04-02,15.349643,2013,2013-01-01,1.8418754
589,2013-04-03,15.428214,2013,2013-01-01,1.8418754
590,2013-04-04,15.275714,2013,2013-01-01,1.8418754
591,2013-04-05,15.114286,2013,2013-01-01,1.8418754
592,2013-04-08,15.221786,2013,2013-01-01,1.8418754
593,2013-04-09,15.249286,2013,2013-01-01,1.8418754
594,2013-04-10,15.560357,2013,2013-01-01,1.8418754
595,2013-04-11,15.511786,2013,2013-01-01,1.8418754
596,2013-04-12,15.35,2013,2013-01-01,1.8418754
597,2013-04-15,14.994643,2013,2013-01-01,1.8418754
598,2013-04-16,15.222857,2013,2013-01-01,1.8418754
599,2013-04-17,14.385714,2013,2013-01-01,1.8418754
600,2013-04-18,14.001786,2013,2013-01-01,1.8418754
601,2013-04-19,13.9475,2013,2013-01-01,1.8418754
602,2013-04-22,14.238214,2013,2013-01-01,1.8418754
603,2013-04-23,14.504643,2013,2013-01-01,1.8418754
604,2013-04-24,14.480714,2013,2013-01-01,1.8418754
605,2013-04-25,14.585,2013,2013-01-01,1.8418754
606,2013-04-26,14.9,2013,2013-01-01,1.8418754
607,2013-04-29,15.361429,2013,2013-01-01,1.8418754
608,2013-04-30,15.813571,2013,2013-01-01,1.8418754
609,2013-05-01,15.688929,2013,2013-01-01,1.8418754
610,2013-05-02,15.911429,2013,2013-01-01,1.8418754
611,2013-05-03,16.070715,2013,2013-01-01,1.8418754
612,2013-05-06,16.45393,2013,2013-01-01,1.8418754
613,2013-05-07,16.380714,2013,2013-01-01,1.8418754
614,2013-05-08,16.565714,2013,2013-01-01,1.8418754
615,2013-05-09,16.313213,2013,2013-01-01,1.8418754
616,2013-05-10,16.1775,2013,2013-01-01,1.8418754
617,2013-05-13,16.240713,2013,2013-01-01,1.8418754
618,2013-05-14,15.852143,2013,2013-01-01,1.8418754
619,2013-05-15,15.316071,2013,2013-01-01,1.8418754
620,2013-05-16,15.520714,2013,2013-01-01,1.8418754
621,2013-05-17,15.473571,2013,2013-01-01,1.8418754
622,2013-05-20,15.818929,2013,2013-01-01,1.8418754
623,2013-05-21,15.702143,2013,2013-01-01,1.8418754
624,2013-05-22,15.7625,2013,2013-01-01,1.8418754
625,2013-05-23,15.790714,2013,2013-01-01,1.8418754
626,2013-05-24,15.898214,2013,2013-01-01,1.8418754
627,2013-05-28,15.765714,2013,2013-01-01,1.8418754
628,2013-05-29,15.891071,2013,2013-01-01,1.8418754
629,2013-05-30,16.127857,2013,2013-01-01,1.8418754
630,2013-05-31,16.061787,2013,2013-01-01,1.8418754
631,2013-06-03,16.097143,2013,2013-01-01,1.8418754
632,2013-06-04,16.046785,2013,2013-01-01,1.8418754
633,2013-06-05,15.896786,2013,2013-01-01,1.8418754
634,2013-06-06,15.659286,2013,2013-01-01,1.8418754
635,2013-06-07,15.778929,2013,2013-01-01,1.8418754
636,2013-06-10,15.674643,2013,2013-01-01,1.8418754
637,2013-06-11,15.628571,2013,2013-01-01,1.8418754
638,2013-06-12,15.435357,2013,2013-01-01,1.8418754
639,2013-06-13,15.57,2013,2013-01-01,1.8418754
640,2013-06-14,15.358929,2013,2013-01-01,1.8418754
641,2013-06-17,15.428571,2013,2013-01-01,1.8418754
642,2013-06-18,15.420357,2013,2013-01-01,1.8418754
643,2013-06-19,15.107143,2013,2013-01-01,1.8418754
644,2013-06-20,14.887143,2013,2013-01-01,1.8418754
645,2013-06-21,14.767857,2013,2013-01-01,1.8418754
646,2013-06-24,14.376429,2013,2013-01-01,1.8418754
647,2013-06-25,14.379643,2013,2013-01-01,1.8418754
648,2013-06-26,14.216786,2013,2013-01-01,1.8418754
649,2013-06-27,14.063571,2013,2013-01-01,1.8418754
650,2013-06-28,14.161786,2013,2013-01-01,1.8418754
651,2013-07-01,14.615,2013,2013-01-01,1.8418754
652,2013-07-02,14.946071,2013,2013-01-01,1.8418754
653,2013-07-03,15.028571,2013,2013-01-01,1.8418754
654,2013-07-05,14.907857,2013,2013-01-01,1.8418754
655,2013-07-08,14.823214,2013,2013-01-01,1.8418754
656,2013-07-09,15.083929,2013,2013-01-01,1.8418754
657,2013-07-10,15.026071,2013,2013-01-01,1.8418754
658,2013-07-11,15.260357,2013,2013-01-01,1.8418754
659,2013-07-12,15.2325,2013,2013-01-01,1.8418754
660,2013-07-15,15.265714,2013,2013-01-01,1.8418754
661,2013-07-16,15.364286,2013,2013-01-01,1.8418754
662,2013-07-17,15.368214,2013,2013-01-01,1.8418754
663,2013-07-18,15.42,2013,2013-01-01,1.8418754
664,2013-07-19,15.176786,2013,2013-01-01,1.8418754
665,2013-07-22,15.225357,2013,2013-01-01,1.8418754
666,2013-07-23,14.963929,2013,2013-01-01,1.8418754
667,2013-07-24,15.7325,2013,2013-01-01,1.8418754
668,2013-07-25,15.660714,2013,2013-01-01,1.8418754
669,2013-07-26,15.749643,2013,2013-01-01,1.8418754
670,2013-07-29,15.9925,2013,2013-01-01,1.8418754
671,2013-07-30,16.190001,2013,2013-01-01,1.8418754
672,2013-07-31,16.161785,2013,2013-01-01,1.8418754
673,2013-08-01,16.309999,2013,2013-01-01,1.8418754
674,2013-08-02,16.519285,2013,2013-01-01,1.8418754
675,2013-08-05,16.766071,2013,2013-01-01,1.8418754
676,2013-08-06,16.616072,2013,2013-01-01,1.8418754
677,2013-08-07,16.606428,2013,2013-01-01,1.8418754
678,2013-08-08,16.464643,2013,2013-01-01,1.8418754
679,2013-08-09,16.230356,2013,2013-01-01,1.8418754
680,2013-08-12,16.691429,2013,2013-01-01,1.8418754
681,2013-08-13,17.484644,2013,2013-01-01,1.8418754
682,2013-08-14,17.803572,2013,2013-01-01,1.8418754
683,2013-08-15,17.782499,2013,2013-01-01,1.8418754
684,2013-08-16,17.940357,2013,2013-01-01,1.8418754
685,2013-08-19,18.133572,2013,2013-01-01,1.8418754
686,2013-08-20,17.895357,2013,2013-01-01,1.8418754
687,2013-08-21,17.941429,2013,2013-01-01,1.8418754
688,2013-08-22,17.962856,2013,2013-01-01,1.8418754
689,2013-08-23,17.893572,2013,2013-01-01,1.8418754
690,2013-08-26,17.963215,2013,2013-01-01,1.8418754
691,2013-08-27,17.449642,2013,2013-01-01,1.8418754
692,2013-08-28,17.532143,2013,2013-01-01,1.8418754
693,2013-08-29,17.560715,2013,2013-01-01,1.8418754
694,2013-08-30,17.400715,2013,2013-01-01,1.8418754
695,2013-09-03,17.449286,2013,2013-01-01,1.8418754
696,2013-09-04,17.810356,2013,2013-01-01,1.8418754
697,2013-09-05,17.688213,2013,2013-01-01,1.8418754
698,2013-09-06,17.793571,2013,2013-01-01,1.8418754
699,2013-09-09,18.077499,2013,2013-01-01,1.8418754
700,2013-09-10,17.665714,2013,2013-01-01,1.8418754
701,2013-09-11,16.70393,2013,2013-01-01,1.8418754
702,2013-09-12,16.881786,2013,2013-01-01,1.8418754
703,2013-09-13,16.603571,2013,2013-01-01,1.8418754
704,2013-09-16,16.075714,2013,2013-01-01,1.8418754
705,2013-09-17,16.261429,2013,2013-01-01,1.8418754
706,2013-09-18,16.595715,2013,2013-01-01,1.8418754
707,2013-09-19,16.867857,2013,2013-01-01,1.8418754
708,2013-09-20,16.693214,2013,2013-01-01,1.8418754
709,2013-09-23,17.522858,2013,2013-01-01,1.8418754
710,2013-09-24,17.467857,2013,2013-01-01,1.8418754
711,2013-09-25,17.1975,2013,2013-01-01,1.8418754
712,2013-09-26,17.365,2013,2013-01-01,1.8418754
713,2013-09-27,17.241072,2013,2013-01-01,1.8418754
714,2013-09-30,17.026787,2013,2013-01-01,1.8418754
715,2013-10-01,17.427143,2013,2013-01-01,1.8418754
716,2013-10-02,17.484285,2013,2013-01-01,1.8418754
717,2013-10-03,17.264643,2013,2013-01-01,1.8418754
718,2013-10-04,17.251072,2013,2013-01-01,1.8418754
719,2013-10-07,17.419643,2013,2013-01-01,1.8418754
720,2013-10-08,17.17643,2013,2013-01-01,1.8418754
721,2013-10-09,17.378214,2013,2013-01-01,1.8418754
722,2013-10-10,17.487143,2013,2013-01-01,1.8418754
723,2013-10-11,17.600357,2013,2013-01-01,1.8418754
724,2013-10-14,17.715714,2013,2013-01-01,1.8418754
725,2013-10-15,17.809999,2013,2013-01-01,1.8418754
726,2013-10-16,17.896786,2013,2013-01-01,1.8418754
727,2013-10-17,18.017857,2013,2013-01-01,1.8418754
728,2013-10-18,18.174643,2013,2013-01-01,1.8418754
729,2013-10-21,18.620001,2013,2013-01-01,1.8418754
730,2013-10-22,18.566786,2013,2013-01-01,1.8418754
731,2013-10-23,18.748571,2013,2013-01-01,1.8418754
732,2013-10-24,18.996786,2013,2013-01-01,1.8418754
733,2013-10-25,18.784286,2013,2013-01-01,1.8418754
734,2013-10-28,18.924286,2013,2013-01-01,1.8418754
735,2013-10-29,18.452856,2013,2013-01-01,1.8418754
736,2013-10-30,18.746429,2013,2013-01-01,1.8418754
737,2013-10-31,18.667856,2013,2013-01-01,1.8418754
738,2013-11-01,18.5725,2013,2013-01-01,1.8418754
739,2013-11-04,18.8125,2013,2013-01-01,1.8418754
740,2013-11-05,18.766071,2013,2013-01-01,1.8418754
741,2013-11-06,18.604286,2013,2013-01-01,1.8418754
742,2013-11-07,18.303213,2013,2013-01-01,1.8418754
743,2013-11-08,18.591429,2013,2013-01-01,1.8418754
744,2013-11-11,18.5375,2013,2013-01-01,1.8418754
745,2013-11-12,18.571787,2013,2013-01-01,1.8418754
746,2013-11-13,18.593929,2013,2013-01-01,1.8418754
747,2013-11-14,18.862858,2013,2013-01-01,1.8418754
748,2013-11-15,18.749643,2013,2013-01-01,1.8418754
749,2013-11-18,18.522499,2013,2013-01-01,1.8418754
750,2013-11-19,18.555357,2013,2013-01-01,1.8418754
751,2013-11-20,18.392857,2013,2013-01-01,1.8418754
752,2013-11-21,18.612143,2013,2013-01-01,1.8418754
753,2013-11-22,18.564285,2013,2013-01-01,1.8418754
754,2013-11-25,18.705,2013,2013-01-01,1.8418754
755,2013-11-26,19.049999,2013,2013-01-01,1.8418754
756,2013-11-27,19.498571,2013,2013-01-01,1.8418754
757,2013-11-29,19.859644,2013,2013-01-01,1.8418754
758,2013-12-02,19.686787,2013,2013-01-01,1.8418754
759,2013-12-03,20.225714,2013,2013-01-01,1.8418754
760,2013-12-04,20.178572,2013,2013-01-01,1.8418754
761,2013-12-05,20.282143,2013,2013-01-01,1.8418754
762,2013-12-06,20.000713,2013,2013-01-01,1.8418754
763,2013-12-09,20.229643,2013,2013-01-01,1.8418754
764,2013-12-10,20.198214,2013,2013-01-01,1.8418754
765,2013-12-11,20.048571,2013,2013-01-01,1.8418754
766,2013-12-12,20.019285,2013,2013-01-01,1.8418754
767,2013-12-13,19.801071,2013,2013-01-01,1.8418754
768,2013-12-16,19.910713,2013,2013-01-01,1.8418754
769,2013-12-17,19.821072,2013,2013-01-01,1.8418754
770,2013-12-18,19.670357,2013,2013-01-01,1.8418754
771,2013-12-19,19.445,2013,2013-01-01,1.8418754
772,2013-12-20,19.607857,2013,2013-01-01,1.8418754
773,2013-12-23,20.360357,2013,2013-01-01,1.8418754
774,2013-12-24,20.27393,2013,2013-01-01,1.8418754
775,2013-12-26,20.139286,2013,2013-01-01,1.8418754
776,2013-12-27,20.003214,2013,2013-01-01,1.8418754
777,2013-12-30,19.804285,2013,2013-01-01,1.8418754
778,2013-12-31,20.036428,2013,2013-01-01,1.8418754
779,2014-01-02,19.754642,2014,2014-01-01,2.28777593
780,2014-01-03,19.320715,2014,2014-01-01,2.28777593
781,2014-01-06,19.426071,2014,2014-01-01,2.28777593
782,2014-01-07,19.287144,2014,2014-01-01,2.28777593
783,2014-01-08,19.409286,2014,2014-01-01,2.28777593
784,2014-01-09,19.161428,2014,2014-01-01,2.28777593
785,2014-01-10,19.033571,2014,2014-01-01,2.28777593
786,2014-01-13,19.133215,2014,2014-01-01,2.28777593
787,2014-01-14,19.513929,2014,2014-01-01,2.28777593
788,2014-01-15,19.905714,2014,2014-01-01,2.28777593
789,2014-01-16,19.794643,2014,2014-01-01,2.28777593
790,2014-01-17,19.309643,2014,2014-01-01,2.28777593
791,2014-01-21,19.609644,2014,2014-01-01,2.28777593
792,2014-01-22,19.696787,2014,2014-01-01,2.28777593
793,2014-01-23,19.863571,2014,2014-01-01,2.28777593
794,2014-01-24,19.502501,2014,2014-01-01,2.28777593
795,2014-01-27,19.660713,2014,2014-01-01,2.28777593
796,2014-01-28,18.089287,2014,2014-01-01,2.28777593
797,2014-01-29,17.883928,2014,2014-01-01,2.28777593
798,2014-01-30,17.849285,2014,2014-01-01,2.28777593
799,2014-01-31,17.878571,2014,2014-01-01,2.28777593
800,2014-02-03,17.911785,2014,2014-01-01,2.28777593
801,2014-02-04,18.17107,2014,2014-01-01,2.28777593
802,2014-02-05,18.306786,2014,2014-01-01,2.28777593
803,2014-02-06,18.303928,2014,2014-01-01,2.28777593
804,2014-02-07,18.559999,2014,2014-01-01,2.28777593
805,2014-02-10,18.8925,2014,2014-01-01,2.28777593
806,2014-02-11,19.14143,2014,2014-01-01,2.28777593
807,2014-02-12,19.139999,2014,2014-01-01,2.28777593
808,2014-02-13,19.44393,2014,2014-01-01,2.28777593
809,2014-02-14,19.428213,2014,2014-01-01,2.28777593
810,2014-02-18,19.499643,2014,2014-01-01,2.28777593
811,2014-02-19,19.191786,2014,2014-01-01,2.28777593
812,2014-02-20,18.969643,2014,2014-01-01,2.28777593
813,2014-02-21,18.758928,2014,2014-01-01,2.28777593
814,2014-02-24,18.84107,2014,2014-01-01,2.28777593
815,2014-02-25,18.645,2014,2014-01-01,2.28777593
816,2014-02-26,18.476786,2014,2014-01-01,2.28777593
817,2014-02-27,18.845358,2014,2014-01-01,2.28777593
818,2014-02-28,18.794287,2014,2014-01-01,2.28777593
819,2014-03-03,18.848572,2014,2014-01-01,2.28777593
820,2014-03-04,18.972857,2014,2014-01-01,2.28777593
821,2014-03-05,19.012857,2014,2014-01-01,2.28777593
822,2014-03-06,18.955357,2014,2014-01-01,2.28777593
823,2014-03-07,18.944286,2014,2014-01-01,2.28777593
824,2014-03-10,18.96143,2014,2014-01-01,2.28777593
825,2014-03-11,19.14607,2014,2014-01-01,2.28777593
826,2014-03-12,19.164642,2014,2014-01-01,2.28777593
827,2014-03-13,18.951786,2014,2014-01-01,2.28777593
828,2014-03-14,18.73893,2014,2014-01-01,2.28777593
829,2014-03-17,18.812143,2014,2014-01-01,2.28777593
830,2014-03-18,18.978571,2014,2014-01-01,2.28777593
831,2014-03-19,18.973572,2014,2014-01-01,2.28777593
832,2014-03-20,18.882143,2014,2014-01-01,2.28777593
833,2014-03-21,19.031071,2014,2014-01-01,2.28777593
834,2014-03-24,19.256786,2014,2014-01-01,2.28777593
835,2014-03-25,19.463928,2014,2014-01-01,2.28777593
836,2014-03-26,19.277857,2014,2014-01-01,2.28777593
837,2014-03-27,19.195,2014,2014-01-01,2.28777593
838,2014-03-28,19.173571,2014,2014-01-01,2.28777593
839,2014-03-31,19.169287,2014,2014-01-01,2.28777593
840,2014-04-01,19.344643,2014,2014-01-01,2.28777593
841,2014-04-02,19.376785,2014,2014-01-01,2.28777593
842,2014-04-03,19.2425,2014,2014-01-01,2.28777593
843,2014-04-04,18.99357,2014,2014-01-01,2.28777593
844,2014-04-07,18.695356,2014,2014-01-01,2.28777593
845,2014-04-08,18.694286,2014,2014-01-01,2.28777593
846,2014-04-09,18.940001,2014,2014-01-01,2.28777593
847,2014-04-10,18.695715,2014,2014-01-01,2.28777593
848,2014-04-11,18.557501,2014,2014-01-01,2.28777593
849,2014-04-14,18.63143,2014,2014-01-01,2.28777593
850,2014-04-15,18.498571,2014,2014-01-01,2.28777593
851,2014-04-16,18.536072,2014,2014-01-01,2.28777593
852,2014-04-17,18.747856,2014,2014-01-01,2.28777593
853,2014-04-21,18.970358,2014,2014-01-01,2.28777593
854,2014-04-22,18.989286,2014,2014-01-01,2.28777593
855,2014-04-23,18.741072,2014,2014-01-01,2.28777593
856,2014-04-24,20.2775,2014,2014-01-01,2.28777593
857,2014-04-25,20.42643,2014,2014-01-01,2.28777593
858,2014-04-28,21.217501,2014,2014-01-01,2.28777593
859,2014-04-29,21.154642,2014,2014-01-01,2.28777593
860,2014-04-30,21.074642,2014,2014-01-01,2.28777593
861,2014-05-01,21.124287,2014,2014-01-01,2.28777593
862,2014-05-02,21.16357,2014,2014-01-01,2.28777593
863,2014-05-05,21.462856,2014,2014-01-01,2.28777593
864,2014-05-06,21.22893,2014,2014-01-01,2.28777593
865,2014-05-07,21.154642,2014,2014-01-01,2.28777593
866,2014-05-08,20.999643,2014,2014-01-01,2.28777593
867,2014-05-09,20.912144,2014,2014-01-01,2.28777593
868,2014-05-12,21.172501,2014,2014-01-01,2.28777593
869,2014-05-13,21.205713,2014,2014-01-01,2.28777593
870,2014-05-14,21.209642,2014,2014-01-01,2.28777593
871,2014-05-15,21.029285,2014,2014-01-01,2.28777593
872,2014-05-16,21.339643,2014,2014-01-01,2.28777593
873,2014-05-19,21.592501,2014,2014-01-01,2.28777593
874,2014-05-20,21.596786,2014,2014-01-01,2.28777593
875,2014-05-21,21.653929,2014,2014-01-01,2.28777593
876,2014-05-22,21.688213,2014,2014-01-01,2.28777593
877,2014-05-23,21.933214,2014,2014-01-01,2.28777593
878,2014-05-27,22.343929,2014,2014-01-01,2.28777593
879,2014-05-28,22.286072,2014,2014-01-01,2.28777593
880,2014-05-29,22.692142,2014,2014-01-01,2.28777593
881,2014-05-30,22.607143,2014,2014-01-01,2.28777593
882,2014-06-02,22.451786,2014,2014-01-01,2.28777593
883,2014-06-03,22.769285,2014,2014-01-01,2.28777593
884,2014-06-04,23.029285,2014,2014-01-01,2.28777593
885,2014-06-05,23.119642,2014,2014-01-01,2.28777593
886,2014-06-06,23.05607,2014,2014-01-01,2.28777593
887,2014-06-09,23.424999,2014,2014-01-01,2.28777593
888,2014-06-10,23.5625,2014,2014-01-01,2.28777593
889,2014-06-11,23.465,2014,2014-01-01,2.28777593
890,2014-06-12,23.0725,2014,2014-01-01,2.28777593
891,2014-06-13,22.82,2014,2014-01-01,2.28777593
892,2014-06-16,23.049999,2014,2014-01-01,2.28777593
893,2014-06-17,23.02,2014,2014-01-01,2.28777593
894,2014-06-18,23.045,2014,2014-01-01,2.28777593
895,2014-06-19,22.965,2014,2014-01-01,2.28777593
896,2014-06-20,22.727501,2014,2014-01-01,2.28777593
897,2014-06-23,22.7075,2014,2014-01-01,2.28777593
898,2014-06-24,22.57,2014,2014-01-01,2.28777593
899,2014-06-25,22.59,2014,2014-01-01,2.28777593
900,2014-06-26,22.725,2014,2014-01-01,2.28777593
901,2014-06-27,22.995001,2014,2014-01-01,2.28777593
902,2014-06-30,23.2325,2014,2014-01-01,2.28777593
903,2014-07-01,23.379999,2014,2014-01-01,2.28777593
904,2014-07-02,23.370001,2014,2014-01-01,2.28777593
905,2014-07-03,23.5075,2014,2014-01-01,2.28777593
906,2014-07-07,23.9925,2014,2014-01-01,2.28777593
907,2014-07-08,23.8375,2014,2014-01-01,2.28777593
908,2014-07-09,23.8475,2014,2014-01-01,2.28777593
909,2014-07-10,23.76,2014,2014-01-01,2.28777593
910,2014-07-11,23.805,2014,2014-01-01,2.28777593
911,2014-07-14,24.112499,2014,2014-01-01,2.28777593
912,2014-07-15,23.83,2014,2014-01-01,2.28777593
913,2014-07-16,23.695,2014,2014-01-01,2.28777593
914,2014-07-17,23.272499,2014,2014-01-01,2.28777593
915,2014-07-18,23.6075,2014,2014-01-01,2.28777593
916,2014-07-21,23.485001,2014,2014-01-01,2.28777593
917,2014-07-22,23.68,2014,2014-01-01,2.28777593
918,2014-07-23,24.297501,2014,2014-01-01,2.28777593
919,2014-07-24,24.2575,2014,2014-01-01,2.28777593
920,2014-07-25,24.4175,2014,2014-01-01,2.28777593
921,2014-07-28,24.754999,2014,2014-01-01,2.28777593
922,2014-07-29,24.594999,2014,2014-01-01,2.28777593
923,2014-07-30,24.5375,2014,2014-01-01,2.28777593
924,2014-07-31,23.9,2014,2014-01-01,2.28777593
925,2014-08-01,24.032499,2014,2014-01-01,2.28777593
926,2014-08-04,23.897499,2014,2014-01-01,2.28777593
927,2014-08-05,23.780001,2014,2014-01-01,2.28777593
928,2014-08-06,23.74,2014,2014-01-01,2.28777593
929,2014-08-07,23.620001,2014,2014-01-01,2.28777593
930,2014-08-08,23.684999,2014,2014-01-01,2.28777593
