Date,Close,Gross_Profit,ROE,ROI,PE_ratio,PS_ratio
3/21/13,16.168928,21060,0.36,,10.38,2.63
3/22/13,16.496786,21060,0.36,,10.38,2.63
3/25/13,16.556429,21060,0.36,,10.38,2.63
3/26/13,16.469286,21060,0.36,,10.38,2.63
3/27/13,16.145714,21060,0.36,,10.38,2.63
3/28/13,15.809286,21060,0.36,,10.38,2.63
4/1/13,15.318214,16349,0.32,,9.14,2.14
4/2/13,15.349643,16349,0.32,,9.14,2.14
4/3/13,15.428214,16349,0.32,,9.14,2.14
4/4/13,15.275714,16349,0.32,,9.14,2.14
4/5/13,15.114286,16349,0.32,,9.14,2.14
4/8/13,15.221786,16349,0.32,,9.14,2.14
4/9/13,15.249286,16349,0.32,,9.14,2.14
4/10/13,15.560357,16349,0.32,,9.14,2.14
4/11/13,15.511786,16349,0.32,,9.14,2.14
4/12/13,15.35,16349,0.32,,9.14,2.14
4/15/13,14.994643,16349,0.32,,9.14,2.14
4/16/13,15.222857,16349,0.32,,9.14,2.14
4/17/13,14.385714,16349,0.32,,9.14,2.14
4/18/13,14.001786,16349,0.32,,9.14,2.14
4/19/13,13.9475,16349,0.32,,9.14,2.14
4/22/13,14.238214,16349,0.32,,9.14,2.14
4/23/13,14.504643,16349,0.32,,9.14,2.14
4/24/13,14.480714,16349,0.32,,9.14,2.14
4/25/13,14.585,16349,0.32,,9.14,2.14
4/26/13,14.9,16349,0.32,,9.14,2.14
4/29/13,15.361429,16349,0.32,,9.14,2.14
4/30/13,15.813571,16349,0.32,,9.14,2.14
5/1/13,15.688929,16349,0.32,,9.14,2.14
5/2/13,15.911429,16349,0.32,,9.14,2.14
5/3/13,16.070715,16349,0.32,,9.14,2.14
5/6/13,16.45393,16349,0.32,,9.14,2.14
5/7/13,16.380714,16349,0.32,,9.14,2.14
5/8/13,16.565714,16349,0.32,,9.14,2.14
5/9/13,16.313213,16349,0.32,,9.14,2.14
5/10/13,16.1775,16349,0.32,,9.14,2.14
5/13/13,16.240713,16349,0.32,,9.14,2.14
5/14/13,15.852143,16349,0.32,,9.14,2.14
5/15/13,15.316071,16349,0.32,,9.14,2.14
5/16/13,15.520714,16349,0.32,,9.14,2.14
5/17/13,15.473571,16349,0.32,,9.14,2.14
5/20/13,15.818929,16349,0.32,,9.14,2.14
5/21/13,15.702143,16349,0.32,,9.14,2.14
5/22/13,15.7625,16349,0.32,,9.14,2.14
5/23/13,15.790714,16349,0.32,,9.14,2.14
5/24/13,15.898214,16349,0.32,,9.14,2.14
5/28/13,15.765714,16349,0.32,,9.14,2.14
5/29/13,15.891071,16349,0.32,,9.14,2.14
5/30/13,16.127857,16349,0.32,,9.14,2.14
5/31/13,16.061787,16349,0.32,,9.14,2.14
6/3/13,16.097143,16349,0.32,,9.14,2.14
6/4/13,16.046785,16349,0.32,,9.14,2.14
6/5/13,15.896786,16349,0.32,,9.14,2.14
6/6/13,15.659286,16349,0.32,,9.14,2.14
6/7/13,15.778929,16349,0.32,,9.14,2.14
6/10/13,15.674643,16349,0.32,,9.14,2.14
6/11/13,15.628571,16349,0.32,,9.14,2.14
6/12/13,15.435357,16349,0.32,,9.14,2.14
6/13/13,15.57,16349,0.32,,9.14,2.14
6/14/13,15.358929,16349,0.32,,9.14,2.14
6/17/13,15.428571,16349,0.32,,9.14,2.14
6/18/13,15.420357,16349,0.32,,9.14,2.14
6/19/13,15.107143,16349,0.32,,9.14,2.14
6/20/13,14.887143,16349,0.32,,9.14,2.14
6/21/13,14.767857,16349,0.32,,9.14,2.14
6/24/13,14.376429,16349,0.32,,9.14,2.14
6/25/13,14.379643,16349,0.32,,9.14,2.14
6/26/13,14.216786,16349,0.32,,9.14,2.14
6/27/13,14.063571,16349,0.32,,9.14,2.14
6/28/13,14.161786,16349,0.32,,9.14,2.14
7/1/13,14.615,13024,0.3,,8.62,1.92
7/2/13,14.946071,13024,0.3,,8.62,1.92
7/3/13,15.028571,13024,0.3,,8.62,1.92
7/5/13,14.907857,13024,0.3,,8.62,1.92
7/8/13,14.823214,13024,0.3,,8.62,1.92
7/9/13,15.083929,13024,0.3,,8.62,1.92
7/10/13,15.026071,13024,0.3,,8.62,1.92
7/11/13,15.260357,13024,0.3,,8.62,1.92
7/12/13,15.2325,13024,0.3,,8.62,1.92
7/15/13,15.265714,13024,0.3,,8.62,1.92
7/16/13,15.364286,13024,0.3,,8.62,1.92
7/17/13,15.368214,13024,0.3,,8.62,1.92
7/18/13,15.42,13024,0.3,,8.62,1.92
7/19/13,15.176786,13024,0.3,,8.62,1.92
7/22/13,15.225357,13024,0.3,,8.62,1.92
7/23/13,14.963929,13024,0.3,,8.62,1.92
7/24/13,15.7325,13024,0.3,,8.62,1.92
7/25/13,15.660714,13024,0.3,,8.62,1.92
7/26/13,15.749643,13024,0.3,,8.62,1.92
7/29/13,15.9925,13024,0.3,,8.62,1.92
7/30/13,16.190001,13024,0.3,,8.62,1.92
7/31/13,16.161785,13024,0.3,,8.62,1.92
8/1/13,16.309999,13024,0.3,,8.62,1.92
8/2/13,16.519285,13024,0.3,,8.62,1.92
8/5/13,16.766071,13024,0.3,,8.62,1.92
8/6/13,16.616072,13024,0.3,,8.62,1.92
8/7/13,16.606428,13024,0.3,,8.62,1.92
8/8/13,16.464643,13024,0.3,,8.62,1.92
8/9/13,16.230356,13024,0.3,,8.62,1.92
8/12/13,16.691429,13024,0.3,,8.62,1.92
8/13/13,17.484644,13024,0.3,,8.62,1.92
8/14/13,17.803572,13024,0.3,,8.62,1.92
8/15/13,17.782499,13024,0.3,,8.62,1.92
8/16/13,17.940357,13024,0.3,,8.62,1.92
8/19/13,18.133572,13024,0.3,,8.62,1.92
8/20/13,17.895357,13024,0.3,,8.62,1.92
8/21/13,17.941429,13024,0.3,,8.62,1.92
8/22/13,17.962856,13024,0.3,,8.62,1.92
8/23/13,17.893572,13024,0.3,,8.62,1.92
8/26/13,17.963215,13024,0.3,,8.62,1.92
8/27/13,17.449642,13024,0.3,,8.62,1.92
8/28/13,17.532143,13024,0.3,,8.62,1.92
8/29/13,17.560715,13024,0.3,,8.62,1.92
8/30/13,17.400715,13024,0.3,,8.62,1.92
9/3/13,17.449286,13024,0.3,,8.62,1.92
9/4/13,17.810356,13024,0.3,,8.62,1.92
9/5/13,17.688213,13024,0.3,,8.62,1.92
9/6/13,17.793571,13024,0.3,,8.62,1.92
9/9/13,18.077499,13024,0.3,,8.62,1.92
9/10/13,17.665714,13024,0.3,,8.62,1.92
9/11/13,16.70393,13024,0.3,,8.62,1.92
9/12/13,16.881786,13024,0.3,,8.62,1.92
9/13/13,16.603571,13024,0.3,,8.62,1.92
9/16/13,16.075714,13024,0.3,,8.62,1.92
9/17/13,16.261429,13024,0.3,,8.62,1.92
9/18/13,16.595715,13024,0.3,,8.62,1.92
9/19/13,16.867857,13024,0.3,,8.62,1.92
9/20/13,16.693214,13024,0.3,,8.62,1.92
9/23/13,17.522858,13024,0.3,,8.62,1.92
9/24/13,17.467857,13024,0.3,,8.62,1.92
9/25/13,17.1975,13024,0.3,,8.62,1.92
9/26/13,17.365,13024,0.3,,8.62,1.92
9/27/13,17.241072,13024,0.3,,8.62,1.92
9/30/13,17.026787,13871,0.29,,10.54,2.29
10/1/13,17.427143,13871,0.29,,10.54,2.29
10/2/13,17.484285,13871,0.29,,10.54,2.29
10/3/13,17.264643,13871,0.29,,10.54,2.29
10/4/13,17.251072,13871,0.29,,10.54,2.29
10/7/13,17.419643,13871,0.29,,10.54,2.29
10/8/13,17.17643,13871,0.29,,10.54,2.29
10/9/13,17.378214,13871,0.29,,10.54,2.29
10/10/13,17.487143,13871,0.29,,10.54,2.29
10/11/13,17.600357,13871,0.29,,10.54,2.29
10/14/13,17.715714,13871,0.29,,10.54,2.29
10/15/13,17.809999,13871,0.29,,10.54,2.29
10/16/13,17.896786,13871,0.29,,10.54,2.29
10/17/13,18.017857,13871,0.29,,10.54,2.29
10/18/13,18.174643,13871,0.29,,10.54,2.29
10/21/13,18.620001,13871,0.29,,10.54,2.29
10/22/13,18.566786,13871,0.29,,10.54,2.29
10/23/13,18.748571,13871,0.29,,10.54,2.29
10/24/13,18.996786,13871,0.29,,10.54,2.29
10/25/13,18.784286,13871,0.29,,10.54,2.29
10/28/13,18.924286,13871,0.29,,10.54,2.29
10/29/13,18.452856,13871,0.29,,10.54,2.29
10/30/13,18.746429,13871,0.29,,10.54,2.29
10/31/13,18.667856,13871,0.29,,10.54,2.29
11/1/13,18.5725,13871,0.29,,10.54,2.29
11/4/13,18.8125,13871,0.29,,10.54,2.29
11/5/13,18.766071,13871,0.29,,10.54,2.29
11/6/13,18.604286,13871,0.29,,10.54,2.29
11/7/13,18.303213,13871,0.29,,10.54,2.29
11/8/13,18.591429,13871,0.29,,10.54,2.29
11/11/13,18.5375,13871,0.29,,10.54,2.29
11/12/13,18.571787,13871,0.29,,10.54,2.29
11/13/13,18.593929,13871,0.29,,10.54,2.29
11/14/13,18.862858,13871,0.29,,10.54,2.29
11/15/13,18.749643,13871,0.29,,10.54,2.29
11/18/13,18.522499,13871,0.29,,10.54,2.29
11/19/13,18.555357,13871,0.29,,10.54,2.29
11/20/13,18.392857,13871,0.29,,10.54,2.29
11/21/13,18.612143,13871,0.29,,10.54,2.29
11/22/13,18.564285,13871,0.29,,10.54,2.29
11/25/13,18.705,13871,0.29,,10.54,2.29
11/26/13,19.049999,13871,0.29,,10.54,2.29
11/27/13,19.498571,13871,0.29,,10.54,2.29
11/29/13,19.859644,13871,0.29,,10.54,2.29
12/2/13,19.686787,13871,0.29,,10.54,2.29
12/3/13,20.225714,13871,0.29,,10.54,2.29
12/4/13,20.178572,13871,0.29,,10.54,2.29
12/5/13,20.282143,13871,0.29,,10.54,2.29
12/6/13,20.000713,13871,0.29,,10.54,2.29
12/9/13,20.229643,13871,0.29,,10.54,2.29
12/10/13,20.198214,13871,0.29,,10.54,2.29
12/11/13,20.048571,13871,0.29,,10.54,2.29
12/12/13,20.019285,13871,0.29,,10.54,2.29
12/13/13,19.801071,13871,0.29,,10.54,2.29
12/16/13,19.910713,13871,0.29,,10.54,2.29
12/17/13,19.821072,13871,0.29,,10.54,2.29
12/18/13,19.670357,13871,0.29,,10.54,2.29
12/19/13,19.445,13871,0.29,,10.54,2.29
12/20/13,19.607857,13871,0.29,,10.54,2.29
12/23/13,20.360357,13871,0.29,,10.54,2.29
12/24/13,20.27393,13871,0.29,,10.54,2.29
12/26/13,20.139286,13871,0.29,,10.54,2.29
12/27/13,20.003214,13871,0.29,,10.54,2.29
12/30/13,19.804285,13871,0.29,,10.54,2.29
12/31/13,20.036428,21846,0.29,,12.27,2.62
1/2/14,19.754642,21846,0.29,,12.27,2.62
1/3/14,19.320715,21846,0.29,,12.27,2.62
1/6/14,19.426071,21846,0.29,,12.27,2.62
1/7/14,19.287144,21846,0.29,,12.27,2.62
1/8/14,19.409286,21846,0.29,,12.27,2.62
1/9/14,19.161428,21846,0.29,,12.27,2.62
1/10/14,19.033571,21846,0.29,,12.27,2.62
1/13/14,19.133215,21846,0.29,,12.27,2.62
1/14/14,19.513929,21846,0.29,,12.27,2.62
1/15/14,19.905714,21846,0.29,,12.27,2.62
1/16/14,19.794643,21846,0.29,,12.27,2.62
1/17/14,19.309643,21846,0.29,,12.27,2.62
1/21/14,19.609644,21846,0.29,,12.27,2.62
1/22/14,19.696787,21846,0.29,,12.27,2.62
1/23/14,19.863571,21846,0.29,,12.27,2.62
1/24/14,19.502501,21846,0.29,,12.27,2.62
1/27/14,19.660713,21846,0.29,,12.27,2.62
1/28/14,18.089287,21846,0.29,,12.27,2.62
1/29/14,17.883928,21846,0.29,,12.27,2.62
1/30/14,17.849285,21846,0.29,,12.27,2.62
1/31/14,17.878571,21846,0.29,,12.27,2.62
2/3/14,17.911785,21846,0.29,,12.27,2.62
2/4/14,18.17107,21846,0.29,,12.27,2.62
2/5/14,18.306786,21846,0.29,,12.27,2.62
2/6/14,18.303928,21846,0.29,,12.27,2.62
2/7/14,18.559999,21846,0.29,,12.27,2.62
2/10/14,18.8925,21846,0.29,,12.27,2.62
2/11/14,19.14143,21846,0.29,,12.27,2.62
2/12/14,19.139999,21846,0.29,,12.27,2.62
2/13/14,19.44393,21846,0.29,,12.27,2.62
2/14/14,19.428213,21846,0.29,,12.27,2.62
2/18/14,19.499643,21846,0.29,,12.27,2.62
2/19/14,19.191786,21846,0.29,,12.27,2.62
2/20/14,18.969643,21846,0.29,,12.27,2.62
2/21/14,18.758928,21846,0.29,,12.27,2.62
2/24/14,18.84107,21846,0.29,,12.27,2.62
2/25/14,18.645,21846,0.29,,12.27,2.62
2/26/14,18.476786,21846,0.29,,12.27,2.62
2/27/14,18.845358,21846,0.29,,12.27,2.62
2/28/14,18.794287,21846,0.29,,12.27,2.62
3/3/14,18.848572,21846,0.29,,12.27,2.62
3/4/14,18.972857,21846,0.29,,12.27,2.62
3/5/14,19.012857,21846,0.29,,12.27,2.62
3/6/14,18.955357,21846,0.29,,12.27,2.62
3/7/14,18.944286,21846,0.29,,12.27,2.62
3/10/14,18.96143,21846,0.29,,12.27,2.62
3/11/14,19.14607,21846,0.29,,12.27,2.62
3/12/14,19.164642,21846,0.29,,12.27,2.62
3/13/14,18.951786,21846,0.29,,12.27,2.62
3/14/14,18.73893,21846,0.29,,12.27,2.62
3/17/14,18.812143,21846,0.29,,12.27,2.62
3/18/14,18.978571,21846,0.29,,12.27,2.62
3/19/14,18.973572,21846,0.29,,12.27,2.62
3/20/14,18.882143,21846,0.29,,12.27,2.62
3/21/14,19.031071,21846,0.29,,12.27,2.62
3/24/14,19.256786,21846,0.29,,12.27,2.62
3/25/14,19.463928,21846,0.29,,12.27,2.62
3/26/14,19.277857,21846,0.29,,12.27,2.62
3/27/14,19.195,21846,0.29,,12.27,2.62
3/28/14,19.173571,21846,0.29,,12.27,2.62
3/31/14,19.169287,17947,0.3,,11.37,2.45
4/1/14,19.344643,17947,0.3,,11.37,2.45
4/2/14,19.376785,17947,0.3,,11.37,2.45
4/3/14,19.2425,17947,0.3,,11.37,2.45
4/4/14,18.99357,17947,0.3,,11.37,2.45
4/7/14,18.695356,17947,0.3,,11.37,2.45
4/8/14,18.694286,17947,0.3,,11.37,2.45
4/9/14,18.940001,17947,0.3,,11.37,2.45
4/10/14,18.695715,17947,0.3,,11.37,2.45
4/11/14,18.557501,17947,0.3,,11.37,2.45
4/14/14,18.63143,17947,0.3,,11.37,2.45
4/15/14,18.498571,17947,0.3,,11.37,2.45
4/16/14,18.536072,17947,0.3,,11.37,2.45
4/17/14,18.747856,17947,0.3,,11.37,2.45
4/21/14,18.970358,17947,0.3,,11.37,2.45
4/22/14,18.989286,17947,0.3,,11.37,2.45
4/23/14,18.741072,17947,0.3,,11.37,2.45
