Date,tnote,tbill,Fed_rate,GDP,GDP_growth,CPI
1973-02-26,6.65,6.38,6.75,1377.49,5.64572256,43.0
1973-02-27,6.64,6.43,7.5,1377.49,5.64572256,43.0
1973-02-28,6.64,6.43,7.5,1377.49,5.64572256,43.0
1973-03-01,6.65,6.43,7.0,1377.49,5.64572256,43.4
1973-03-02,6.67,6.47,7.38,1377.49,5.64572256,43.4
1973-03-05,6.68,6.52,7.0,1377.49,5.64572256,43.4
1973-03-06,6.68,6.63,6.75,1377.49,5.64572256,43.4
1973-03-07,6.66,6.63,6.25,1377.49,5.64572256,43.4
1973-03-08,6.67,6.66,7.0,1377.49,5.64572256,43.4
1973-03-09,6.68,6.74,7.13,1377.49,5.64572256,43.4
1973-03-12,6.68,6.77,7.25,1377.49,5.64572256,43.4
1973-03-13,6.7,6.8,7.5,1377.49,5.64572256,43.4
1973-03-14,6.71,6.85,6.75,1377.49,5.64572256,43.4
1973-03-15,6.73,6.93,7.25,1377.49,5.64572256,43.4
1973-03-16,6.77,7.13,7.25,1377.49,5.64572256,43.4
1973-03-19,6.75,7.06,7.0,1377.49,5.64572256,43.4
1973-03-20,6.76,7.02,6.75,1377.49,5.64572256,43.4
1973-03-21,6.76,7.02,6.0,1377.49,5.64572256,43.4
1973-03-22,6.76,7.03,7.13,1377.49,5.64572256,43.4
1973-03-23,6.76,7.01,7.0,1377.49,5.64572256,43.4
1973-03-26,6.73,6.98,7.13,1377.49,5.64572256,43.4
1973-03-27,6.72,6.96,7.25,1377.49,5.64572256,43.4
1973-03-28,6.67,6.98,7.25,1377.49,5.64572256,43.4
1973-03-29,6.68,6.99,7.5,1377.49,5.64572256,43.4
1973-03-30,6.73,7.09,7.38,1377.49,5.64572256,43.4
1973-04-02,6.74,7.09,7.38,1413.887,5.64572256,43.7
1973-04-03,6.73,7.07,6.88,1413.887,5.64572256,43.7
1973-04-04,6.7,7.03,6.38,1413.887,5.64572256,43.7
1973-04-05,6.68,7.0,7.13,1413.887,5.64572256,43.7
1973-04-06,6.64,6.87,7.13,1413.887,5.64572256,43.7
1973-04-09,6.62,6.77,6.75,1413.887,5.64572256,43.7
1973-04-10,6.64,6.79,6.63,1413.887,5.64572256,43.7
1973-04-11,6.65,6.85,6.0,1413.887,5.64572256,43.7
1973-04-12,6.66,6.86,6.88,1413.887,5.64572256,43.7
1973-04-13,6.63,6.81,6.88,1413.887,5.64572256,43.7
1973-04-16,6.62,6.77,7.13,1413.887,5.64572256,43.7
1973-04-17,6.64,6.77,7.75,1413.887,5.64572256,43.7
1973-04-18,6.64,6.74,8.25,1413.887,5.64572256,43.7
1973-04-19,6.66,6.77,7.38,1413.887,5.64572256,43.7
1973-04-23,6.73,6.82,6.88,1413.887,5.64572256,43.7
1973-04-24,6.66,6.79,7.25,1413.887,5.64572256,43.7
1973-04-25,6.66,6.8,7.5,1413.887,5.64572256,43.7
1973-04-26,6.68,6.76,7.38,1413.887,5.64572256,43.7
1973-04-27,6.69,6.77,7.38,1413.887,5.64572256,43.7
1973-04-30,6.7,6.8,7.63,1413.887,5.64572256,43.7
1973-05-01,6.72,6.83,7.88,1413.887,5.64572256,43.9
1973-05-02,6.76,6.83,7.0,1413.887,5.64572256,43.9
1973-05-03,6.77,6.84,7.44,1413.887,5.64572256,43.9
1973-05-04,6.79,6.83,7.63,1413.887,5.64572256,43.9
1973-05-07,6.81,6.83,7.88,1413.887,5.64572256,43.9
1973-05-08,6.8,6.81,7.75,1413.887,5.64572256,43.9
1973-05-09,6.8,6.74,7.25,1413.887,5.64572256,43.9
1973-05-10,6.81,6.72,7.69,1413.887,5.64572256,43.9
1973-05-11,6.82,6.76,7.88,1413.887,5.64572256,43.9
1973-05-14,6.83,6.75,7.75,1413.887,5.64572256,43.9
1973-05-15,6.86,6.71,7.63,1413.887,5.64572256,43.9
1973-05-16,6.84,6.7,8.0,1413.887,5.64572256,43.9
1973-05-17,6.85,6.85,8.13,1413.887,5.64572256,43.9
1973-05-18,6.86,6.91,8.0,1413.887,5.64572256,43.9
1973-05-21,6.89,6.97,7.88,1413.887,5.64572256,43.9
1973-05-22,6.9,7.0,8.19,1413.887,5.64572256,43.9
1973-05-23,6.92,7.08,8.25,1413.887,5.64572256,43.9
1973-05-24,6.91,7.04,8.13,1413.887,5.64572256,43.9
1973-05-25,6.91,7.04,8.0,1413.887,5.64572256,43.9
1973-05-29,6.93,7.1,7.88,1413.887,5.64572256,43.9
1973-05-30,6.93,7.16,7.63,1413.887,5.64572256,43.9
1973-05-31,6.93,7.16,8.13,1413.887,5.64572256,43.9
1973-06-01,6.96,7.22,8.44,1413.887,5.64572256,44.2
1973-06-04,6.98,7.28,8.63,1413.887,5.64572256,44.2
1973-06-05,6.95,7.23,8.69,1413.887,5.64572256,44.2
1973-06-06,6.89,7.21,8.25,1413.887,5.64572256,44.2
1973-06-07,6.89,7.2,8.5,1413.887,5.64572256,44.2
1973-06-08,6.87,7.2,8.25,1413.887,5.64572256,44.2
1973-06-11,6.87,7.23,8.44,1413.887,5.64572256,44.2
1973-06-12,6.86,7.2,8.25,1413.887,5.64572256,44.2
1973-06-13,6.85,7.19,7.25,1413.887,5.64572256,44.2
1973-06-14,6.85,7.2,8.38,1413.887,5.64572256,44.2
1973-06-15,6.86,7.19,8.5,1413.887,5.64572256,44.2
1973-06-18,6.87,7.25,8.69,1413.887,5.64572256,44.2
1973-06-19,6.87,7.29,8.69,1413.887,5.64572256,44.2
1973-06-20,6.89,7.29,8.63,1413.887,5.64572256,44.2
1973-06-21,6.89,7.29,8.69,1413.887,5.64572256,44.2
1973-06-22,6.91,7.34,8.56,1413.887,5.64572256,44.2
1973-06-25,6.93,7.39,8.5,1413.887,5.64572256,44.2
1973-06-26,6.93,7.41,8.75,1413.887,5.64572256,44.2
1973-06-27,6.92,7.53,8.5,1413.887,5.64572256,44.2
1973-06-28,6.92,7.58,8.88,1413.887,5.64572256,44.2
1973-06-29,6.94,7.74,8.88,1413.887,5.64572256,44.2
1973-07-02,7.01,7.98,10.0,1433.838,5.64572256,44.2
1973-07-03,7.01,8.03,13.0,1433.838,5.64572256,44.2
1973-07-05,7.01,8.06,9.75,1433.838,5.64572256,44.2
1973-07-06,7.03,8.11,9.63,1433.838,5.64572256,44.2
1973-07-09,7.05,8.19,9.75,1433.838,5.64572256,44.2
1973-07-10,7.05,8.12,9.5,1433.838,5.64572256,44.2
1973-07-11,7.05,8.02,8.75,1433.838,5.64572256,44.2
1973-07-12,7.04,8.08,9.75,1433.838,5.64572256,44.2
1973-07-13,7.05,8.19,9.69,1433.838,5.64572256,44.2
1973-07-16,7.06,8.24,11.0,1433.838,5.64572256,44.2
1973-07-17,7.06,8.26,11.75,1433.838,5.64572256,44.2
1973-07-18,7.07,8.38,10.0,1433.838,5.64572256,44.2
1973-07-19,7.11,8.54,10.8,1433.838,5.64572256,44.2
1973-07-20,7.17,8.61,10.66,1433.838,5.64572256,44.2
1973-07-23,7.17,8.61,10.81,1433.838,5.64572256,44.2
1973-07-24,7.19,8.67,10.69,1433.838,5.64572256,44.2
1973-07-25,7.19,8.71,9.8,1433.838,5.64572256,44.2
1973-07-26,7.28,8.75,10.69,1433.838,5.64572256,44.2
1973-07-27,7.35,8.86,10.74,1433.838,5.64572256,44.2
1973-07-30,7.37,8.89,11.1,1433.838,5.64572256,44.2
1973-07-31,7.43,8.87,11.22,1433.838,5.64572256,44.2
1973-08-01,7.55,8.91,8.74,1433.838,5.64572256,45.0
1973-08-02,7.52,8.91,10.84,1433.838,5.64572256,45.0
1973-08-03,7.53,8.94,10.71,1433.838,5.64572256,45.0
1973-08-06,7.54,9.08,10.56,1433.838,5.64572256,45.0
1973-08-07,7.58,9.23,10.13,1433.838,5.64572256,45.0
1973-08-08,7.52,9.2,9.05,1433.838,5.64572256,45.0
1973-08-09,7.54,9.18,10.5,1433.838,5.64572256,45.0
1973-08-10,7.52,9.22,10.52,1433.838,5.64572256,45.0
1973-08-13,7.47,9.15,10.54,1433.838,5.64572256,45.0
1973-08-14,7.46,9.01,10.39,1433.838,5.64572256,45.0
1973-08-15,7.45,8.97,9.73,1433.838,5.64572256,45.0
1973-08-16,7.37,8.76,10.49,1433.838,5.64572256,45.0
1973-08-17,7.28,8.58,10.44,1433.838,5.64572256,45.0
1973-08-20,7.38,8.77,10.58,1433.838,5.64572256,45.0
1973-08-21,7.36,8.76,10.74,1433.838,5.64572256,45.0
1973-08-22,7.39,8.75,10.48,1433.838,5.64572256,45.0
1973-08-23,7.31,8.55,10.79,1433.838,5.64572256,45.0
1973-08-24,7.23,8.45,10.84,1433.838,5.64572256,45.0
1973-08-27,7.26,8.51,10.77,1433.838,5.64572256,45.0
1973-08-28,7.29,8.54,10.55,1433.838,5.64572256,45.0
1973-08-29,7.26,8.51,10.88,1433.838,5.64572256,45.0
1973-08-30,7.25,8.47,10.86,1433.838,5.64572256,45.0
1973-08-31,7.25,8.47,11.22,1433.838,5.64572256,45.0
1973-09-04,7.21,8.46,10.85,1433.838,5.64572256,45.2
1973-09-05,7.11,8.36,8.96,1433.838,5.64572256,45.2
1973-09-06,7.1,8.38,10.73,1433.838,5.64572256,45.2
1973-09-07,7.11,8.35,10.79,1433.838,5.64572256,45.2
1973-09-10,7.16,8.44,11.15,1433.838,5.64572256,45.2
1973-09-11,7.19,8.51,10.92,1433.838,5.64572256,45.2
1973-09-12,7.2,8.63,10.03,1433.838,5.64572256,45.2
1973-09-13,7.21,8.71,10.93,1433.838,5.64572256,45.2
1973-09-14,7.21,8.66,10.82,1433.838,5.64572256,45.2
1973-09-17,7.16,8.56,10.84,1433.838,5.64572256,45.2
1973-09-18,7.08,8.4,10.68,1433.838,5.64572256,45.2
1973-09-19,7.1,8.41,10.71,1433.838,5.64572256,45.2
1973-09-20,7.09,8.37,10.79,1433.838,5.64572256,45.2
1973-09-21,7.02,8.25,10.74,1433.838,5.64572256,45.2
1973-09-24,7.0,8.16,10.69,1433.838,5.64572256,45.2
1973-09-25,6.96,8.08,10.54,1433.838,5.64572256,45.2
1973-09-26,6.97,7.95,11.63,1433.838,5.64572256,45.2
1973-09-27,6.94,7.64,10.92,1433.838,5.64572256,45.2
1973-09-28,6.9,7.5,10.82,1433.838,5.64572256,45.2
1973-10-01,6.91,7.55,10.9,1476.289,5.64572256,45.6
1973-10-02,6.89,7.77,10.73,1476.289,5.64572256,45.6
1973-10-03,6.9,7.74,10.04,1476.289,5.64572256,45.6
1973-10-04,6.88,7.76,10.8,1476.289,5.64572256,45.6
1973-10-05,6.86,7.52,10.62,1476.289,5.64572256,45.6
1973-10-09,6.78,7.42,9.31,1476.289,5.64572256,45.6
1973-10-10,6.77,7.47,6.48,1476.289,5.64572256,45.6
1973-10-11,6.78,7.46,10.08,1476.289,5.64572256,45.6
1973-10-12,6.75,7.37,10.09,1476.289,5.64572256,45.6
1973-10-15,6.77,7.39,10.0,1476.289,5.64572256,45.6
1973-10-16,6.81,7.43,10.1,1476.289,5.64572256,45.6
1973-10-17,6.82,7.4,10.02,1476.289,5.64572256,45.6
1973-10-18,6.81,7.39,10.01,1476.289,5.64572256,45.6
1973-10-19,6.8,7.31,9.85,1476.289,5.64572256,45.6
1973-10-23,6.8,7.29,9.86,1476.289,5.64572256,45.6
1973-10-24,6.75,7.19,10.56,1476.289,5.64572256,45.6
1973-10-25,6.73,7.18,9.81,1476.289,5.64572256,45.6
1973-10-26,6.72,7.17,9.7,1476.289,5.64572256,45.6
1973-10-29,6.72,7.16,9.8,1476.289,5.64572256,45.6
1973-10-30,6.72,7.14,9.95,1476.289,5.64572256,45.6
1973-10-31,6.71,7.21,10.61,1476.289,5.64572256,45.6
1973-11-01,6.71,7.33,9.88,1476.289,5.64572256,45.9
1973-11-02,6.72,7.44,9.71,1476.289,5.64572256,45.9
1973-11-05,6.74,7.64,9.73,1476.289,5.64572256,45.9
1973-11-07,6.76,7.8,9.45,1476.289,5.64572256,45.9
1973-11-08,6.77,7.71,9.77,1476.289,5.64572256,45.9
1973-11-09,6.76,7.78,9.75,1476.289,5.64572256,45.9
1973-11-12,6.76,7.9,9.78,1476.289,5.64572256,45.9
1973-11-13,6.76,8.0,10.04,1476.289,5.64572256,45.9
1973-11-14,6.79,8.02,11.39,1476.289,5.64572256,45.9
1973-11-15,6.76,7.82,10.0,1476.289,5.64572256,45.9
1973-11-16,6.72,7.73,10.19,1476.289,5.64572256,45.9
1973-11-19,6.71,7.54,10.84,1476.289,5.64572256,45.9
1973-11-20,6.72,7.49,10.77,1476.289,5.64572256,45.9
1973-11-21,6.71,7.45,9.44,1476.289,5.64572256,45.9
1973-11-23,6.7,7.43,10.17,1476.289,5.64572256,45.9
1973-11-26,6.69,7.22,10.15,1476.289,5.64572256,45.9
1973-11-27,6.7,7.25,10.25,1476.289,5.64572256,45.9
1973-11-28,6.7,7.25,10.26,1476.289,5.64572256,45.9
1973-11-29,6.7,7.3,10.26,1476.289,5.64572256,45.9
1973-11-30,6.69,7.28,10.34,1476.289,5.64572256,45.9
1973-12-03,6.69,7.32,10.45,1476.289,5.64572256,46.3
1973-12-04,6.69,7.36,10.4,1476.289,5.64572256,46.3
1973-12-05,6.72,7.48,9.07,1476.289,5.64572256,46.3
1973-12-06,6.75,7.56,10.24,1476.289,5.64572256,46.3
1973-12-07,6.74,7.52,10.27,1476.289,5.64572256,46.3
1973-12-10,6.71,7.32,10.26,1476.289,5.64572256,46.3
1973-12-11,6.69,7.31,10.16,1476.289,5.64572256,46.3
1973-12-12,6.69,7.21,8.84,1476.289,5.64572256,46.3
1973-12-13,6.68,7.25,10.0,1476.289,5.64572256,46.3
1973-12-14,6.68,7.16,10.09,1476.289,5.64572256,46.3
1973-12-17,6.67,7.01,10.44,1476.289,5.64572256,46.3
1973-12-18,6.68,7.05,10.32,1476.289,5.64572256,46.3
1973-12-19,6.71,7.1,10.22,1476.289,5.64572256,46.3
1973-12-20,6.73,7.09,10.13,1476.289,5.64572256,46.3
1973-12-21,6.78,7.15,10.01,1476.289,5.64572256,46.3
1973-12-26,6.83,7.36,7.19,1476.289,5.64572256,46.3
1973-12-27,6.88,7.32,9.87,1476.289,5.64572256,46.3
1973-12-28,6.91,7.27,9.95,1476.289,5.64572256,46.3
1973-12-31,6.9,7.3,9.83,1476.289,5.64572256,46.3
1974-01-02,6.94,7.38,9.72,1491.209,-0.5405517,46.8
1974-01-03,6.96,7.32,9.8,1491.209,-0.5405517,46.8
1974-01-04,6.94,7.27,9.84,1491.209,-0.5405517,46.8
1974-01-07,6.96,7.33,9.76,1491.209,-0.5405517,46.8
1974-01-08,6.96,7.34,9.56,1491.209,-0.5405517,46.8
1974-01-09,6.96,7.34,9.7,1491.209,-0.5405517,46.8
1974-01-10,7.0,7.45,9.69,1491.209,-0.5405517,46.8
1974-01-11,7.01,7.47,9.75,1491.209,-0.5405517,46.8
1974-01-14,7.01,7.52,9.76,1491.209,-0.5405517,46.8
1974-01-15,6.99,7.48,9.82,1491.209,-0.5405517,46.8
1974-01-16,6.99,7.49,9.89,1491.209,-0.5405517,46.8
1974-01-17,6.97,7.47,9.7,1491.209,-0.5405517,46.8
1974-01-18,6.98,7.48,9.62,1491.209,-0.5405517,46.8
1974-01-21,6.99,7.52,9.58,1491.209,-0.5405517,46.8
1974-01-22,7.0,7.54,9.46,1491.209,-0.5405517,46.8
1974-01-23,7.01,7.56,9.58,1491.209,-0.5405517,46.8
1974-01-24,7.02,7.53,9.47,1491.209,-0.5405517,46.8
1974-01-25,7.02,7.53,9.5,1491.209,-0.5405517,46.8
1974-01-28,7.01,7.44,9.48,1491.209,-0.5405517,46.8
1974-01-29,7.02,7.41,9.28,1491.209,-0.5405517,46.8
1974-01-30,7.01,7.27,9.58,1491.209,-0.5405517,46.8
1974-01-31,7.0,7.12,9.31,1491.209,-0.5405517,46.8
1974-02-01,7.0,6.92,9.31,1491.209,-0.5405517,47.3
1974-02-04,6.98,6.74,9.14,1491.209,-0.5405517,47.3
1974-02-05,6.95,6.76,8.8,1491.209,-0.5405517,47.3
1974-02-06,6.93,6.74,8.76,1491.209,-0.5405517,47.3
1974-02-07,6.93,6.92,8.8,1491.209,-0.5405517,47.3
1974-02-08,6.93,6.86,8.81,1491.209,-0.5405517,47.3
1974-02-11,6.93,6.87,8.88,1491.209,-0.5405517,47.3
1974-02-13,6.93,6.84,9.37,1491.209,-0.5405517,47.3
1974-02-14,6.93,6.75,8.87,1491.209,-0.5405517,47.3
1974-02-15,6.93,6.78,8.99,1491.209,-0.5405517,47.3
1974-02-19,6.93,6.8,9.16,1491.209,-0.5405517,47.3
1974-02-20,6.96,6.83,9.52,1491.209,-0.5405517,47.3
1974-02-21,6.98,6.84,8.91,1491.209,-0.5405517,47.3
1974-02-22,6.97,6.91,8.85,1491.209,-0.5405517,47.3
1974-02-25,6.96,6.93,8.76,1491.209,-0.5405517,47.3
1974-02-26,6.98,7.11,8.76,1491.209,-0.5405517,47.3
1974-02-27,7.0,7.14,8.72,1491.209,-0.5405517,47.3
1974-02-28,7.01,7.16,8.87,1491.209,-0.5405517,47.3
1974-03-01,7.08,7.23,8.97,1491.209,-0.5405517,47.8
1974-03-04,7.09,7.28,9.07,1491.209,-0.5405517,47.8
1974-03-05,7.1,7.31,9.14,1491.209,-0.5405517,47.8
1974-03-06,7.09,7.26,8.87,1491.209,-0.5405517,47.8
1974-03-07,7.06,7.25,8.94,1491.209,-0.5405517,47.8
1974-03-08,7.06,7.4,8.92,1491.209,-0.5405517,47.8
1974-03-11,7.08,7.3,8.95,1491.209,-0.5405517,47.8
1974-03-12,7.09,7.36,9.16,1491.209,-0.5405517,47.8
1974-03-13,7.13,7.48,9.39,1491.209,-0.5405517,47.8
1974-03-14,7.13,7.45,9.14,1491.209,-0.5405517,47.8
1974-03-15,7.18,7.54,9.35,1491.209,-0.5405517,47.8
1974-03-18,7.23,7.71,9.52,1491.209,-0.5405517,47.8
1974-03-19,7.24,7.77,9.31,1491.209,-0.5405517,47.8
1974-03-20,7.27,7.98,9.28,1491.209,-0.5405517,47.8
1974-03-21,7.3,8.39,9.49,1491.209,-0.5405517,47.8
1974-03-22,7.35,8.47,9.65,1491.209,-0.5405517,47.8
1974-03-25,7.39,8.48,9.87,1491.209,-0.5405517,47.8
1974-03-26,7.38,8.3,9.51,1491.209,-0.5405517,47.8
1974-03-27,7.35,8.17,9.48,1491.209,-0.5405517,47.8
1974-03-28,7.38,8.46,10.09,1491.209,-0.5405517,47.8
1974-03-29,7.41,8.36,9.95,1491.209,-0.5405517,47.8
1974-04-01,7.42,8.34,10.01,1530.056,-0.5405517,48.1
1974-04-02,7.43,8.41,9.84,1530.056,-0.5405517,48.1
1974-04-03,7.43,8.43,9.75,1530.056,-0.5405517,48.1
1974-04-04,7.51,8.53,9.89,1530.056,-0.5405517,48.1
1974-04-05,7.54,8.65,9.95,1530.056,-0.5405517,48.1
1974-04-08,7.5,8.62,10.19,1530.056,-0.5405517,48.1
1974-04-09,7.49,8.63,10.14,1530.056,-0.5405517,48.1
1974-04-10,7.46,8.54,10.09,1530.056,-0.5405517,48.1
1974-04-11,7.45,8.51,10.25,1530.056,-0.5405517,48.1
1974-04-15,7.42,8.39,10.36,1530.056,-0.5405517,48.1
1974-04-16,7.43,8.52,10.55,1530.056,-0.5405517,48.1
1974-04-17,7.45,8.63,10.55,1530.056,-0.5405517,48.1
1974-04-18,7.5,8.72,10.68,1530.056,-0.5405517,48.1
1974-04-19,7.51,8.63,10.81,1530.056,-0.5405517,48.1
1974-04-22,7.52,8.63,11.0,1530.056,-0.5405517,48.1
1974-04-23,7.54,8.67,11.08,1530.056,-0.5405517,48.1
1974-04-24,7.58,8.63,10.3,1530.056,-0.5405517,48.1
1974-04-25,7.63,8.8,11.25,1530.056,-0.5405517,48.1
1974-04-26,7.64,8.83,11.36,1530.056,-0.5405517,48.1
1974-04-29,7.65,8.96,11.29,1530.056,-0.5405517,48.1
1974-04-30,7.66,8.99,11.0,1530.056,-0.5405517,48.1
1974-05-01,7.62,8.94,10.57,1530.056,-0.5405517,48.6
1974-05-02,7.58,8.92,11.28,1530.056,-0.5405517,48.6
1974-05-03,7.65,9.17,11.53,1530.056,-0.5405517,48.6
1974-05-06,7.65,9.23,11.47,1530.056,-0.5405517,48.6
1974-05-07,7.65,9.24,11.28,1530.056,-0.5405517,48.6
1974-05-08,7.65,9.22,10.41,1530.056,-0.5405517,48.6
1974-05-09,7.7,9.24,11.51,1530.056,-0.5405517,48.6
1974-05-10,7.63,9.02,11.47,1530.056,-0.5405517,48.6
1974-05-13,7.54,8.83,11.55,1530.056,-0.5405517,48.6
1974-05-14,7.57,8.92,11.4,1530.056,-0.5405517,48.6
1974-05-15,7.55,8.67,11.36,1530.056,-0.5405517,48.6
1974-05-16,7.54,8.65,11.52,1530.056,-0.5405517,48.6
1974-05-17,7.57,8.73,11.37,1530.056,-0.5405517,48.6
1974-05-20,7.58,8.71,11.17,1530.056,-0.5405517,48.6
1974-05-21,7.57,8.56,10.05,1530.056,-0.5405517,48.6
1974-05-22,7.56,8.39,9.83,1530.056,-0.5405517,48.6
1974-05-23,7.52,8.35,11.21,1530.056,-0.5405517,48.6
1974-05-24,7.49,8.27,11.31,1530.056,-0.5405517,48.6
1974-05-28,7.5,8.42,11.73,1530.056,-0.5405517,48.6
1974-05-29,7.52,8.52,12.61,1530.056,-0.5405517,48.6
1974-05-30,7.51,8.5,11.55,1530.056,-0.5405517,48.6
1974-05-31,7.52,8.71,11.64,1530.056,-0.5405517,48.6
1974-06-03,7.53,8.81,11.58,1530.056,-0.5405517,49.0
1974-06-04,7.52,8.61,11.14,1530.056,-0.5405517,49.0
1974-06-05,7.52,8.65,10.94,1530.056,-0.5405517,49.0
1974-06-06,7.5,8.57,11.4,1530.056,-0.5405517,49.0
1974-06-07,7.46,8.51,11.38,1530.056,-0.5405517,49.0
1974-06-10,7.47,8.48,11.47,1530.056,-0.5405517,49.0
1974-06-11,7.48,8.52,11.69,1530.056,-0.5405517,49.0
1974-06-12,7.5,8.62,12.47,1530.056,-0.5405517,49.0
1974-06-13,7.5,8.77,11.73,1530.056,-0.5405517,49.0
1974-06-14,7.5,8.74,12.11,1530.056,-0.5405517,49.0
1974-06-17,7.49,8.57,11.88,1530.056,-0.5405517,49.0
1974-06-18,7.52,8.66,11.59,1530.056,-0.5405517,49.0
1974-06-19,7.52,8.59,11.41,1530.056,-0.5405517,49.0
1974-06-20,7.55,8.58,11.88,1530.056,-0.5405517,49.0
1974-06-21,7.55,8.61,12.0,1530.056,-0.5405517,49.0
1974-06-24,7.58,8.72,11.89,1530.056,-0.5405517,49.0
1974-06-25,7.62,8.83,12.01,1530.056,-0.5405517,49.0
1974-06-26,7.62,8.78,11.98,1530.056,-0.5405517,49.0
1974-06-27,7.64,8.9,13.25,1530.056,-0.5405517,49.0
1974-06-28,7.64,8.87,13.31,1530.056,-0.5405517,49.0
1974-07-01,7.65,9.0,14.33,1560.026,-0.5405517,49.3
1974-07-02,7.65,9.0,13.86,1560.026,-0.5405517,49.3
1974-07-03,7.7,9.07,13.5,1560.026,-0.5405517,49.3
1974-07-05,7.71,9.1,13.3,1560.026,-0.5405517,49.3
1974-07-08,7.77,9.2,13.93,1560.026,-0.5405517,49.3
1974-07-09,7.81,9.13,13.93,1560.026,-0.5405517,49.3
1974-07-10,7.82,9.05,12.15,1560.026,-0.5405517,49.3
1974-07-11,7.84,8.98,13.41,1560.026,-0.5405517,49.3
1974-07-12,7.85,8.65,13.6,1560.026,-0.5405517,49.3
1974-07-15,7.86,8.56,13.33,1560.026,-0.5405517,49.3
1974-07-16,7.88,8.65,12.24,1560.026,-0.5405517,49.3
1974-07-17,7.91,8.62,11.52,1560.026,-0.5405517,49.3
1974-07-18,7.9,8.63,12.26,1560.026,-0.5405517,49.3
1974-07-19,7.87,8.6,12.38,1560.026,-0.5405517,49.3
1974-07-22,7.77,8.5,12.28,1560.026,-0.5405517,49.3
1974-07-23,7.79,8.47,12.32,1560.026,-0.5405517,49.3
1974-07-24,7.76,8.34,14.19,1560.026,-0.5405517,49.3
1974-07-25,7.75,8.44,12.64,1560.026,-0.5405517,49.3
1974-07-26,7.79,8.7,12.6,1560.026,-0.5405517,49.3
1974-07-29,7.85,8.77,11.96,1560.026,-0.5405517,49.3
1974-07-30,7.89,9.03,11.56,1560.026,-0.5405517,49.3
1974-07-31,7.89,9.0,12.06,1560.026,-0.5405517,49.3
1974-08-01,7.92,9.13,12.25,1560.026,-0.5405517,49.9
1974-08-02,7.96,9.21,12.17,1560.026,-0.5405517,49.9
1974-08-05,7.99,9.09,12.02,1560.026,-0.5405517,49.9
1974-08-06,7.97,8.99,11.91,1560.026,-0.5405517,49.9
1974-08-07,7.97,9.09,11.96,1560.026,-0.5405517,49.9
1974-08-08,7.97,9.09,12.09,1560.026,-0.5405517,49.9
1974-08-09,8.03,9.16,12.0,1560.026,-0.5405517,49.9
1974-08-12,8.05,9.13,12.02,1560.026,-0.5405517,49.9
1974-08-13,8.06,9.15,12.09,1560.026,-0.5405517,49.9
1974-08-14,8.05,9.13,11.93,1560.026,-0.5405517,49.9
1974-08-15,8.02,9.02,12.21,1560.026,-0.5405517,49.9
1974-08-16,8.0,9.01,12.33,1560.026,-0.5405517,49.9
1974-08-19,7.98,9.05,12.35,1560.026,-0.5405517,49.9
1974-08-20,7.99,9.21,12.3,1560.026,-0.5405517,49.9
1974-08-21,8.05,9.42,11.79,1560.026,-0.5405517,49.9
1974-08-22,8.09,9.93,12.13,1560.026,-0.5405517,49.9
1974-08-23,8.15,10.03,12.07,1560.026,-0.5405517,49.9
1974-08-26,8.16,10.0,12.09,1560.026,-0.5405517,49.9
1974-08-27,8.15,9.82,11.62,1560.026,-0.5405517,49.9
1974-08-28,8.15,9.82,10.82,1560.026,-0.5405517,49.9
1974-08-29,8.15,9.77,11.67,1560.026,-0.5405517,49.9
1974-08-30,8.11,9.73,11.6,1560.026,-0.5405517,49.9
1974-09-03,8.11,9.73,11.92,1560.026,-0.5405517,50.6
1974-09-04,8.12,9.71,11.46,1560.026,-0.5405517,50.6
1974-09-05,8.1,9.54,11.62,1560.026,-0.5405517,50.6
1974-09-06,8.09,9.37,11.54,1560.026,-0.5405517,50.6
1974-09-09,8.02,9.04,11.86,1560.026,-0.5405517,50.6
1974-09-10,8.04,9.13,11.76,1560.026,-0.5405517,50.6
1974-09-11,8.05,8.98,10.52,1560.026,-0.5405517,50.6
1974-09-12,8.13,9.21,11.58,1560.026,-0.5405517,50.6
1974-09-13,8.13,9.09,11.61,1560.026,-0.5405517,50.6
1974-09-16,8.1,8.66,11.55,1560.026,-0.5405517,50.6
1974-09-17,8.09,8.77,11.21,1560.026,-0.5405517,50.6
1974-09-18,8.08,8.78,10.69,1560.026,-0.5405517,50.6
1974-09-19,8.04,8.7,11.17,1560.026,-0.5405517,50.6
1974-09-20,8.02,8.51,11.17,1560.026,-0.5405517,50.6
1974-09-23,7.91,8.48,11.21,1560.026,-0.5405517,50.6
1974-09-24,7.94,8.49,10.96,1560.026,-0.5405517,50.6
1974-09-25,7.94,8.47,10.98,1560.026,-0.5405517,50.6
1974-09-26,7.96,8.4,11.0,1560.026,-0.5405517,50.6
1974-09-27,7.94,8.22,11.18,1560.026,-0.5405517,50.6
1974-09-30,7.94,8.21,11.11,1560.026,-0.5405517,50.6
1974-10-01,7.97,8.32,11.3,1599.679,-0.5405517,51.0
1974-10-02,7.98,8.39,10.32,1599.679,-0.5405517,51.0
1974-10-03,8.04,8.42,10.97,1599.679,-0.5405517,51.0
1974-10-04,8.02,8.21,10.78,1599.679,-0.5405517,51.0
1974-10-07,8.01,7.79,10.44,1599.679,-0.5405517,51.0
1974-10-08,7.95,7.81,10.03,1599.679,-0.5405517,51.0
